Freq,Mag,Phase,Coherence
18925.78125,0.31238222,1166.1274,1.0755754e-05
18937.5,-4.8753233,1186.7422,7.431649e-06
18949.21875,1.0401622,1163.394,7.03355e-06
18960.9375,2.5858746,1142.5896,5.2245905e-06
18972.65625,0.15562844,1116.9381,5.872107e-06
18984.375,-2.5550344,1180.0536,3.8909284e-06
18996.09375,1.8596299,1203.9182,3.4426942e-06
19007.8125,-2.8187246,1242.6903,2.4776318e-06
19019.53125,-4.7980714,1231.3405,2.3034834e-06
19031.25,-1.003729,1239.3774,2.0119685e-06
19042.96875,1.8884912,1196.5863,2.3696116e-06
19054.6875,-3.0166845,1191.3682,1.5358659e-06
19066.40625,-3.972447,1240.468,1.1750184e-06
19078.125,0.7314763,1282.7888,1.7738153e-06
19089.84375,-1.7454656,1313.4124,1.0098078e-06
19101.5625,-1.2631369,1335.1494,8.171368e-07
19113.28125,-2.604209,1378.9746,9.684907e-07
19125.0,-2.3427548,1398.0272,1.4897548e-06
19136.71875,-0.69275564,1371.1283,7.0228583e-07
19148.4375,-5.3479185,1338.0769,8.8297827e-07
19160.15625,-1.0795184,1402.716,7.8277577e-07
19171.875,-2.4024003,1430.8232,9.1120455e-07
19183.59375,-0.06002158,1482.232,7.515306e-07
19195.3125,0.4972941,1456.0901,3.905198e-07
19207.03125,-2.05136,1430.577,6.8893877e-07
19218.75,0.1736229,1440.6716,4.5674497e-07
19230.46875,-1.5394671,1400.0454,7.063336e-07
19242.1875,0.21534753,1472.9532,4.547539e-07
19253.90625,3.5280104,1474.7349,2.918375e-07
19265.625,1.825069,1497.1385,3.6310604e-07
19277.34375,1.250305,1474.9222,3.3185012e-07
19289.0625,-3.9355168,1495.4486,3.3104337e-07
19300.78125,-3.8549955,1499.5907,3.0723695e-07
19312.5,2.0199637,1516.4136,2.7551556e-07
19324.21875,-1.3516062,1508.8417,2.6153873e-07
19335.9375,2.3094907,1523.1147,3.1948557e-07
19347.65625,-0.62624985,1485.74,5.513569e-07
19359.375,4.1842875,1532.5144,2.8528214e-07
19371.09375,0.6222145,1522.4149,2.0416664e-07
19382.8125,1.23322,1551.184,3.9959633e-07
19394.53125,-1.4981683,1521.0422,3.580471e-07
19406.25,2.216419,1561.3306,3.052526e-07
19417.96875,0.42841715,1601.8647,3.0369353e-07
19429.6875,-3.3732474,1581.5208,3.7390996e-07
19441.40625,-0.6365499,1600.1145,4.1090007e-07
19453.125,-0.5200592,1614.0508,4.4462064e-07
19464.84375,1.0189921,1595.6028,8.299528e-07
19476.5625,-5.4418626,1609.3845,4.442863e-07
19488.28125,-1.4756457,1584.0908,3.0566136e-07
19500.0,-8.671365,1578.133,3.2380512e-07
19511.71875,-2.056268,1635.5786,6.632862e-07
19523.4375,1.401891,1650.7887,5.1997085e-07
19535.15625,-2.2930503,1662.4823,4.7551e-07
19546.875,-3.9694405,1675.0247,4.3551427e-07
19558.59375,-4.2315063,1672.2334,5.089693e-07
19570.3125,-0.22169799,1661.6306,5.948724e-07
19582.03125,-7.4824677,1645.201,4.2126868e-07
19593.75,-5.956386,1671.6401,7.180665e-07
19605.46875,0.16677207,1656.272,9.0743987e-07
19617.1875,-6.0565767,1665.5543,7.819815e-07
19628.90625,-2.886021,1622.495,8.4276127e-07
19640.625,-8.725107,1631.4934,1.1254422e-06
19652.34375,-4.862205,1649.7124,8.5259154e-07
19664.0625,-4.7626176,1637.8801,1.563518e-06
19675.78125,-13.459967,1652.653,5.530795e-07
19687.5,-4.753035,1657.0413,1.2590264e-06
19699.21875,-2.5837488,1625.1635,1.354668e-06
19710.9375,-4.228788,1599.31,1.3202381e-06
19722.65625,-6.3983626,1587.7363,8.567755e-07
19734.375,-1.4617498,1591.802,1.0508775e-06
19746.09375,-5.5479374,1677.3667,1.0515915e-06
19757.8125,-1.7112303,1697.5552,1.314832e-06
19769.53125,-4.734795,1684.3237,9.43841e-07
19781.25,-6.3604784,1718.872,1.0958054e-06
19792.96875,-5.816943,1675.8446,1.9546792e-06
19804.6875,-1.3911152,1683.4064,1.0356478e-06
19816.40625,-1.2596118,1610.4214,2.0233088e-06
19828.125,-2.7343807,1594.722,1.487858e-06
19839.84375,0.25268078,1660.8053,1.7131841e-06
19851.5625,0.7457515,1684.3943,1.7275484e-06
19863.28125,3.0434988,1662.935,1.9787462e-06
19875.0,3.7374394,1689.4315,3.2765743e-06
19886.71875,11.423259,1704.6608,2.7359356e-06
19898.4375,-1.4029644,1670.6741,2.0775976e-06
19910.15625,-3.713515,1663.492,1.5893703e-06
19921.875,1.5847963,1652.4243,1.7694903e-06
19933.59375,0.004362315,1668.8677,1.8899718e-06
19945.3125,3.4421437,1691.425,2.052539e-06
19957.03125,-0.85037684,1718.5552,2.4292558e-06
19968.75,-1.3741517,1742.8099,3.210112e-06
19980.46875,-2.2590406,1758.5569,3.3025121e-06
19992.1875,-1.7459364,1765.1431,2.9214434e-06
